ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
56,Wyoming,WY,56015,Goshen County,56015957800,Census Tract 9578; Goshen County; Wyoming,15.60505364584,3554,346,1566,160,1436,172,725,247,99,76,353,133,172,82,320,158,750,115,579,162,654,173,9,17,0,52,691,461,73,49,156,75,20,23,26,25,218,10,21.5,7.0,5.4,3.9,24.6,8.8,6.7,3.2,9.3,4.4,21.1,3.3,16.3,3.6,18.9,4.5,0.6,1.2,0.0,1.5,19.4,12.8,4.7,3.1,10.0,4.5,1.4,1.6,1.8,1.7,6.1,0.7,0.6899,0.7405,0.6962,0.6456,0.3924,3.1646,0.7405,0.6962,0.1772,0.8734,0.0949,0.0,1.8417,0.2468,0.6772,0.6772,0.6772,0.6519,0.5253,0.5443,0.3228,0.8861,2.9304,0.7405,8.6139,0.6582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4900,199,77,12,16,408,177,70,85,99,68,13,24,56,47,33,51,13.9,4.8,0.3,0.5,11.5,4.7,2.0,2.4,2.8,1.9,0.4,0.7,1.6,1.4,0.9,1.4
56,Wyoming,WY,56015,Goshen County,56015957900,Census Tract 9579; Goshen County; Wyoming,34.312996323477996,4371,328,1900,131,1697,143,713,212,33,32,483,157,249,87,209,94,1020,118,1051,193,813,219,149,92,4,51,817,429,169,85,123,62,0,18,188,107,604,64,18.9,5.4,1.9,1.8,28.5,8.9,8.1,2.8,5.5,2.4,23.3,3.4,24.0,3.2,21.6,6.4,8.8,5.4,0.1,1.3,18.7,9.7,8.9,4.4,6.5,3.2,0.0,1.1,11.1,6.0,13.8,1.0,0.5886,0.2785,0.7911,0.7658,0.0949,2.5189,0.5316,0.7848,0.6013,0.9304,0.8608,0.4873,3.6646,0.981,0.6519,0.6519,0.6519,0.7785,0.4177,0.0,0.9684,0.962,3.1266,0.8291,9.962,0.8671,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2,3,4002,418,119,44,41,630,251,8,13,35,31,5,9,88,64,7,14,24.6,6.4,1.0,0.9,14.4,5.3,0.2,0.3,0.8,0.7,0.1,0.2,2.0,1.4,0.2,0.3
56,Wyoming,WY,56015,Goshen County,56015958000,Census Tract 9580; Goshen County; Wyoming,1161.40429094308,2704,277,1414,138,1110,134,404,164,15,15,216,87,85,40,249,115,551,104,555,112,285,89,15,22,31,68,129,387,0,18,286,93,18,28,16,19,98,5,15.5,6.1,1.1,1.0,19.5,7.5,4.6,2.2,9.2,4.2,20.4,3.6,20.5,3.3,10.5,3.2,1.4,2.0,1.2,2.6,4.8,14.3,0.0,1.3,20.2,6.4,1.6,2.5,1.4,1.7,3.6,0.4,0.4241,0.1582,0.4747,0.3671,0.3797,1.8038,0.2468,0.6899,0.3481,0.2089,0.1646,0.8291,2.2406,0.4304,0.0316,0.0316,0.0316,0.0,0.7405,0.5949,0.2342,0.8291,2.3987,0.4937,6.4747,0.2848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,256,107,2,4,87,80,2,3,18,18,0,13,20,22,0,13,23.1,8.5,0.1,0.1,3.2,2.9,0.1,0.1,0.7,0.7,0.0,1.4,0.7,0.8,0.0,1.4
56,Wyoming,WY,56017,Hot Springs County,56017967800,Census Tract 9678; Hot Springs County; Wyoming,1.920993357904,2664,218,1521,125,1270,152,741,277,12,20,218,91,125,55,361,122,749,127,521,167,467,158,41,40,3,50,227,300,6,16,104,71,0,18,29,45,74,15,28.9,10.5,1.0,1.6,17.2,6.9,6.6,3.0,13.9,4.6,28.1,5.0,19.6,5.5,18.0,6.3,3.3,3.1,0.1,2.0,8.5,11.2,0.4,1.1,6.8,4.8,0.0,1.4,2.3,3.6,2.8,0.5,0.8671,0.1456,0.3228,0.6329,0.7152,2.6836,0.5759,0.9114,0.3038,0.8165,0.3861,0.4873,2.9051,0.7532,0.1646,0.1646,0.1646,0.3228,0.4241,0.0,0.4114,0.7785,1.9368,0.3291,7.6901,0.4684,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3000,116,63,0,13,110,73,0,13,28,31,0,13,48,40,41,44,9.1,4.7,0.0,1.4,4.1,2.7,0.0,1.4,1.1,1.2,0.0,1.4,1.8,1.5,1.5,1.6
56,Wyoming,WY,56017,Hot Springs County,56017967900,Census Tract 9679; Hot Springs County; Wyoming,2002.509588987912,1952,218,1031,96,835,103,483,131,18,17,131,61,37,22,320,115,461,94,443,110,391,90,10,18,0,52,269,291,39,29,305,81,2,4,60,34,19,3,25.3,6.2,2.0,1.8,15.7,7.0,2.6,1.5,16.5,5.5,23.6,4.6,22.7,4.6,20.2,4.5,1.2,2.2,0.0,2.9,13.8,14.8,3.8,2.8,29.6,7.5,0.2,0.5,7.2,3.9,1.0,0.1,0.7848,0.2975,0.2342,0.1519,0.8038,2.2722,0.4494,0.7975,0.4937,0.9051,0.1456,0.0,2.3419,0.4747,0.462,0.462,0.462,0.5696,0.8924,0.2975,0.8797,0.5633,3.2025,0.8481,8.2786,0.5949,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1437,153,61,0,13,80,60,6,11,71,52,0,13,112,68,0,13,18.3,6.9,0.0,1.9,4.1,2.9,0.3,0.6,3.6,2.6,0.0,1.9,5.7,3.3,0.0,1.9
56,Wyoming,WY,56019,Johnson County,56019955100,Census Tract 9551; Johnson County; Wyoming,4128.827302055326,2239,330,1473,198,985,187,432,214,0,13,113,62,125,95,173,121,721,182,475,156,247,103,9,17,0,52,184,475,0,18,166,73,5,16,24,30,3,5,19.3,9.1,0.0,3.3,11.5,5.9,7.4,5.3,7.7,5.1,32.2,7.5,21.2,5.9,11.0,4.6,0.9,1.7,0.0,2.4,8.2,21.2,0.0,1.2,11.3,4.7,0.5,1.6,2.4,3.0,0.1,0.2,0.6139,0.0,0.0823,0.7278,0.2722,1.6962,0.2089,0.9684,0.3924,0.2532,0.1329,0.0,1.7469,0.1709,0.1519,0.1519,0.1519,0.0,0.5443,0.3291,0.4367,0.2532,1.5633,0.1709,5.1583,0.1076,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1266,102,82,1,2,121,105,0,13,0,13,0,13,62,81,0,13,10.4,8.1,0.0,0.1,5.4,4.5,0.0,1.7,0.0,1.7,0.0,1.7,2.8,3.7,0.0,1.7
56,Wyoming,WY,56019,Johnson County,56019955201,Census Tract 9552.01; Johnson County; Wyoming,8.855337015154,2434,365,1232,168,1197,168,621,249,53,56,230,116,159,103,378,209,600,180,383,162,254,132,49,47,0,52,429,512,27,38,23,37,38,49,69,52,38,7,25.9,9.6,3.8,4.2,19.2,9.3,9.0,5.8,15.8,8.5,24.7,7.0,15.7,5.2,10.6,5.3,4.1,3.9,0.0,2.3,17.6,20.9,2.2,3.1,1.9,3.0,3.2,4.1,5.8,4.5,1.6,0.2,0.7975,0.5316,0.4304,0.8038,0.7722,3.3355,0.7975,0.8354,0.1329,0.2278,0.5253,0.0,1.7214,0.1646,0.6329,0.6329,0.6329,0.462,0.2025,0.7911,0.7785,0.6582,2.8923,0.7152,8.5821,0.6456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3281,124,69,1,2,223,138,57,70,38,48,0,13,51,53,59,96,10.4,6.1,0.0,0.1,9.2,5.5,2.3,2.9,1.6,2.0,0.0,1.5,2.1,2.2,2.4,4.0
56,Wyoming,WY,56019,Johnson County,56019955202,Census Tract 9552.02; Johnson County; Wyoming,16.467581961618,3863,363,1909,170,1789,169,1123,428,43,42,384,159,174,146,420,265,915,153,799,194,613,260,81,65,0,52,340,509,130,104,326,134,30,46,29,36,108,38,29.8,11.0,2.7,2.6,21.5,8.7,6.0,4.9,11.1,7.0,23.7,4.4,20.7,3.9,16.3,6.8,4.5,3.6,0.0,1.4,8.8,13.2,6.8,5.4,17.1,6.9,1.7,2.6,1.6,2.0,2.8,0.9,0.8797,0.3987,0.5886,0.5633,0.538,2.9683,0.6772,0.8165,0.3861,0.6835,0.5633,0.0,2.4494,0.5506,0.1709,0.1709,0.1709,0.7152,0.6582,0.6139,0.2658,0.7785,3.0316,0.7848,8.6202,0.6646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2975,379,176,14,30,125,101,0,13,149,98,0,13,52,71,0,13,21.2,9.6,0.4,0.8,3.2,2.6,0.0,1.0,3.9,2.5,0.0,1.0,1.3,1.8,0.0,1.0
56,Wyoming,WY,56021,Laramie County,56021000200,Census Tract 2; Laramie County; Wyoming,2.905950756862,4537,732,2299,189,2093,239,1082,279,132,116,767,233,251,101,420,199,441,112,1033,469,808,249,110,92,48,77,1903,901,46,44,80,68,0,18,100,83,6,2,23.8,4.8,5.2,4.3,36.6,10.3,8.6,3.6,9.5,4.4,9.7,2.7,22.8,7.6,18.3,6.3,5.3,4.4,1.1,1.8,41.9,18.7,2.0,1.9,3.5,3.0,0.0,0.9,4.8,4.1,0.1,0.0,0.7532,0.7089,0.9241,0.7785,0.4114,3.5761,0.8797,0.1076,0.5063,0.8354,0.6392,0.8228,2.9113,0.7595,0.981,0.981,0.981,0.443,0.2848,0.0,0.6709,0.2532,1.6519,0.2089,9.1203,0.7848,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,4317,250,140,71,70,1529,586,91,84,19,28,0,13,193,154,0,13,11.9,6.6,1.6,1.5,33.7,10.4,2.0,1.9,0.4,0.6,0.0,0.8,4.3,3.0,0.0,0.8
56,Wyoming,WY,56021,Laramie County,56021000300,Census Tract 3; Laramie County; Wyoming,2.30400190868,4495,595,1587,151,1529,149,1161,342,92,66,630,166,283,167,331,156,524,104,1596,444,598,160,144,79,43,73,1438,860,146,87,10,18,34,29,95,63,15,4,25.9,6.8,4.8,3.4,41.2,10.1,11.4,6.4,7.5,3.7,11.7,2.7,35.5,6.2,13.5,3.7,9.4,5.1,1.0,1.8,32.0,18.7,9.2,5.4,0.6,1.1,2.2,1.9,6.2,4.2,0.3,0.1,0.7975,0.6392,0.9684,0.8924,0.2405,3.538,0.8544,0.1646,1.0,0.4557,0.8861,0.7975,3.3039,0.9051,0.9367,0.9367,0.9367,0.8038,0.1203,0.6899,0.8228,0.462,2.8988,0.7215,10.6774,0.943,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,3,4455,224,120,159,165,1096,291,115,108,26,24,8,15,34,30,0,13,14.7,7.5,3.5,3.7,24.4,6.5,2.6,2.4,0.6,0.5,0.2,0.3,0.8,0.7,0.0,0.8
56,Wyoming,WY,56021,Laramie County,56021000401,Census Tract 4.01; Laramie County; Wyoming,5.796795659076,5000,948,2132,277,2012,269,1178,444,98,82,481,170,250,121,525,183,732,169,1408,605,929,248,154,117,66,102,1405,1258,95,64,1138,275,35,45,113,63,6,7,23.7,7.7,4.0,3.4,23.9,7.8,8.0,3.7,10.5,3.7,14.6,4.2,28.2,7.9,18.6,5.5,7.7,5.7,1.4,2.2,28.1,24.6,4.5,2.9,53.4,8.5,1.7,2.2,5.6,3.0,0.1,0.1,0.7405,0.5443,0.6582,0.7532,0.5,3.1962,0.7658,0.3228,0.8481,0.8481,0.8101,0.8608,3.6899,0.9873,0.8734,0.8734,0.8734,0.6139,1.0,0.6139,0.7658,0.2532,3.2468,0.8734,11.0063,0.9557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1902,93,61,53,55,1126,493,26,39,114,115,0,18,80,66,6,10,4.6,3.1,1.1,1.1,22.5,8.8,0.5,0.8,2.3,2.3,0.0,0.7,1.6,1.4,0.1,0.2
56,Wyoming,WY,56021,Laramie County,56021000403,Census Tract 4.03; Laramie County; Wyoming,3.506816975036,4390,806,1603,225,1477,237,1349,585,39,35,449,197,343,149,1268,746,331,62,1109,322,648,232,50,70,1,50,1614,1028,36,59,715,269,0,18,144,150,224,10,32.7,12.7,1.7,1.6,30.4,12.4,13.2,5.3,28.9,13.3,7.5,1.7,25.3,4.0,14.8,5.8,3.4,4.7,0.0,1.2,36.8,22.4,2.2,3.7,44.6,12.6,0.0,1.2,9.7,9.8,5.1,1.0,0.9304,0.2405,0.8481,0.9557,0.9684,3.9431,0.9304,0.0506,0.6835,0.6203,0.4304,0.0,1.7848,0.2025,0.962,0.962,0.962,0.462,0.9747,0.0,0.943,0.8608,3.2405,0.8671,9.9304,0.8608,1,0,0,1,1,3,0,0,0,0,0,0,1,1,0,1,0,1,0,2,6,5985,268,119,35,46,1423,351,0,13,38,71,0,13,118,100,0,13,18.1,8.0,0.8,1.1,32.4,6.1,0.0,0.8,0.9,1.6,0.0,0.8,2.7,2.3,0.0,0.8
56,Wyoming,WY,56021,Laramie County,56021000404,Census Tract 4.04; Laramie County; Wyoming,0.747157949362,1773,375,1196,153,1091,132,559,262,43,51,356,150,283,162,156,126,335,143,215,185,506,228,25,48,87,102,462,524,340,135,264,162,0,18,58,67,0,13,31.5,13.2,5.7,7.0,32.6,13.2,19.1,10.4,9.8,7.5,18.9,9.0,12.1,8.3,31.7,14.0,2.3,4.4,5.0,5.7,26.1,29.0,28.4,10.7,22.1,12.0,0.0,1.6,5.3,6.1,0.0,0.7,0.9241,0.7658,0.8861,0.9873,0.4747,4.038,0.962,0.6076,0.057,0.9937,0.2658,0.9937,2.9178,0.7722,0.8291,0.8291,0.8291,0.981,0.7975,0.0,0.7532,0.0,2.5317,0.5443,10.3166,0.8987,1,0,0,1,0,2,0,0,1,0,1,2,0,0,1,0,0,0,0,1,5,1540,275,135,11,19,276,221,43,67,107,83,0,13,0,13,25,120,25.2,12.8,0.6,1.1,15.6,11.4,2.4,3.8,6.0,4.8,0.0,2.1,0.0,2.1,1.4,6.6
56,Wyoming,WY,56021,Laramie County,56021000502,Census Tract 5.02; Laramie County; Wyoming,1.14623452097,3074,513,1074,160,1001,149,744,327,36,35,238,112,102,80,295,218,301,200,851,180,238,115,77,65,0,52,1244,664,41,52,0,13,0,18,41,52,1,1,24.6,10.1,2.8,2.6,23.8,10.6,5.3,4.2,10.0,6.3,9.8,6.1,27.7,3.8,8.1,3.6,7.7,6.4,0.0,1.8,40.5,20.5,3.8,4.8,0.0,3.4,0.0,1.8,4.1,4.9,0.0,0.0,0.7658,0.4177,0.6519,0.4747,0.4873,2.7974,0.6013,0.1139,0.8291,0.1013,0.8101,0.0,1.8544,0.2532,0.9684,0.9684,0.9684,0.5696,0.0,0.0,0.5949,0.0,1.1645,0.0823,6.7847,0.3165,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1217,112,76,557,277,313,203,38,47,0,13,0,13,195,155,141,189,11.2,6.7,18.1,9.0,10.2,6.9,1.2,1.4,0.0,1.2,0.0,1.2,6.3,4.4,4.6,6.1
56,Wyoming,WY,56021,Laramie County,56021000503,Census Tract 5.03; Laramie County; Wyoming,1.198981459598,5512,794,2267,331,2203,328,704,506,71,59,443,183,193,132,420,202,814,386,1181,336,663,297,86,59,0,72,1267,1100,0,25,16,27,58,64,42,39,8,3,12.9,9.1,2.3,1.8,20.1,7.7,5.2,3.5,7.7,3.5,14.8,6.4,21.4,4.6,12.2,4.3,3.9,2.6,0.0,1.4,23.0,19.7,0.0,1.1,0.7,1.2,2.6,2.9,1.9,1.8,0.1,0.1,0.2722,0.3354,0.5253,0.4557,0.2722,1.8608,0.2911,0.3354,0.4051,0.3481,0.4937,0.0,1.5823,0.1329,0.7658,0.7658,0.7658,0.0,0.1456,0.7342,0.3354,0.2532,1.4684,0.1519,5.6773,0.1646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2945,204,107,42,38,930,262,0,18,2,5,41,47,252,220,0,18,9.3,5.1,0.8,0.7,16.9,5.0,0.0,0.7,0.0,0.1,0.7,0.9,4.6,3.9,0.0,0.7
56,Wyoming,WY,56021,Laramie County,56021000601,Census Tract 6.01; Laramie County; Wyoming,0.492395108396,2793,748,1465,281,1250,258,416,211,106,135,312,137,123,124,262,252,232,23,636,268,346,225,35,37,20,63,306,1044,15,27,0,13,28,34,0,13,17,17,15.3,6.5,6.5,8.1,25.0,9.7,6.0,5.7,9.6,9.0,8.3,2.5,22.8,5.6,12.7,7.7,2.8,2.9,0.8,2.4,11.0,37.3,1.0,1.8,0.0,2.5,2.2,2.7,0.0,3.0,0.6,0.6,0.4177,0.8481,0.7089,0.5633,0.4241,2.9621,0.6709,0.0696,0.5063,0.3924,0.3418,0.7468,2.0569,0.3354,0.2911,0.2911,0.2911,0.3544,0.0,0.6899,0.0,0.5253,1.5696,0.1835,6.8797,0.3354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,176,92,75,64,205,141,0,13,18,38,0,13,8,12,0,13,14.1,7.4,2.7,2.4,7.3,5.0,0.0,1.3,0.6,1.4,0.0,1.3,0.3,0.5,0.0,1.3
56,Wyoming,WY,56021,Laramie County,56021000602,Census Tract 6.02; Laramie County; Wyoming,0.739490349744,3040,346,1340,122,1340,122,505,360,80,77,266,117,91,50,157,110,781,191,684,209,398,131,152,104,10,52,850,457,66,85,10,17,0,18,58,49,230,17,17.9,12.6,5.3,5.1,19.9,8.5,4.3,2.4,5.6,3.9,25.7,5.4,22.5,5.0,14.3,5.3,11.3,7.7,0.4,1.8,28.0,14.7,4.9,6.3,0.7,1.3,0.0,1.3,4.3,3.7,7.6,1.0,0.5253,0.7215,0.5063,0.3354,0.1139,2.2024,0.4177,0.8671,0.481,0.5253,0.943,0.6266,3.443,0.943,0.8671,0.8671,0.8671,0.6582,0.1456,0.0,0.6013,0.9367,2.3418,0.462,8.8543,0.7342,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,2,3050,115,79,52,71,673,398,41,40,3,6,0,13,50,68,31,47,8.6,6.0,1.7,2.3,22.1,11.6,1.3,1.3,0.1,0.2,0.0,1.2,1.6,2.3,1.0,1.6
56,Wyoming,WY,56021,Laramie County,56021000701,Census Tract 7.01; Laramie County; Wyoming,0.773595125506,2917,410,1785,196,1529,217,479,253,0,13,370,150,109,80,216,182,423,117,467,165,475,181,55,63,0,52,406,562,187,132,57,69,0,18,116,94,1,1,16.4,8.4,0.0,2.3,24.2,9.2,5.6,4.1,8.1,6.7,14.5,4.1,16.0,5.7,17.8,6.3,3.6,4.1,0.0,1.9,13.9,19.2,10.4,7.3,3.2,3.9,0.0,1.2,7.6,6.1,0.0,0.0,0.4684,0.0,0.6709,0.5253,0.3101,1.9747,0.3291,0.3165,0.1646,0.8038,0.462,0.0,1.7469,0.1709,0.4747,0.4747,0.4747,0.8228,0.2722,0.0,0.8861,0.0,1.9811,0.3544,6.1774,0.2468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3947,57,45,42,62,275,181,17,28,72,95,0,13,0,13,0,13,3.7,2.9,1.4,2.1,9.4,5.8,0.6,1.0,2.5,3.3,0.0,1.3,0.0,1.3,0.0,1.3
56,Wyoming,WY,56021,Laramie County,56021000702,Census Tract 7.02; Laramie County; Wyoming,1.391674156942,1085,183,678,116,615,126,250,121,23,30,225,98,71,42,161,114,106,77,49,73,273,135,45,68,7,47,171,255,262,129,31,35,0,18,167,109,275,30,30.3,13.1,4.8,5.5,36.6,14.1,7.4,4.6,19.6,11.9,9.8,6.5,4.5,6.5,33.3,14.7,7.3,11.0,0.6,4.3,15.8,23.4,38.6,17.8,4.6,5.4,0.0,2.9,27.2,16.8,25.3,5.1,0.8987,0.6392,0.9241,0.7278,0.8861,4.0759,0.9747,0.1139,0.0063,1.0,0.7975,0.6962,2.6139,0.6076,0.5443,0.5443,0.5443,1.0,0.3608,0.0,1.0,0.9937,3.3545,0.9114,10.5886,0.9367,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,3,5,12746,213,123,50,41,69,40,2,5,27,12,0,13,23,26,0,13,34.6,19.5,4.6,3.8,6.4,3.5,0.2,0.4,2.5,1.2,0.0,3.4,2.1,2.3,0.0,3.4
56,Wyoming,WY,56021,Laramie County,56021000800,Census Tract 8; Laramie County; Wyoming,0.480468803718,1677,240,787,96,728,88,269,103,25,37,225,72,83,60,87,65,318,82,369,93,231,71,48,28,2,50,377,300,0,18,0,13,4,14,38,25,0,13,16.4,5.8,2.6,3.6,30.9,9.2,7.0,4.5,5.3,3.7,19.0,3.9,22.0,4.2,14.1,4.3,6.6,3.8,0.1,3.2,22.5,17.6,0.0,2.3,0.0,4.6,0.5,1.9,5.2,3.2,0.0,0.8,0.4684,0.3861,0.8608,0.6772,0.0886,2.4811,0.5063,0.6139,0.4367,0.5063,0.7532,0.4873,2.7974,0.7025,0.7595,0.7595,0.7595,0.0,0.0,0.3291,0.7405,0.0,1.0696,0.0506,7.1076,0.3861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1683,95,39,11,12,253,113,0,13,0,13,4,9,49,38,60,87,13.0,5.0,0.7,0.7,15.1,6.0,0.0,2.2,0.0,2.2,0.2,0.5,2.9,2.2,3.6,4.9
56,Wyoming,WY,56021,Laramie County,56021000900,Census Tract 9; Laramie County; Wyoming,1.263360107078,2591,357,1443,140,1340,141,228,85,38,34,280,101,46,45,117,61,600,129,396,105,310,120,47,43,0,52,260,493,66,41,0,13,0,18,47,47,0,13,8.8,3.1,2.7,2.4,20.9,7.2,2.2,2.2,4.5,2.4,23.2,4.6,15.3,3.3,12.0,4.7,3.5,3.2,0.0,2.1,10.0,19.0,4.6,2.8,0.0,2.6,0.0,1.3,3.5,3.5,0.0,0.5,0.1329,0.3987,0.5696,0.0949,0.0316,1.2277,0.0759,0.7785,0.1013,0.3418,0.4494,0.0,1.671,0.1392,0.2532,0.2532,0.2532,0.6392,0.0,0.0,0.5443,0.0,1.1835,0.0886,4.3354,0.0506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489,52,47,0,13,204,109,22,37,0,13,24,39,10,14,0,13,3.9,3.6,0.0,1.4,7.9,4.0,0.8,1.4,0.0,1.4,0.9,1.5,0.4,0.5,0.0,1.4
56,Wyoming,WY,56021,Laramie County,56021001000,Census Tract 10; Laramie County; Wyoming,0.785639191294,3173,343,1676,137,1468,152,626,247,126,68,602,165,148,70,507,232,437,87,564,119,316,110,72,60,19,59,956,432,62,49,59,50,0,18,74,49,3,5,20.0,7.6,7.0,3.5,41.0,10.4,6.5,3.1,16.3,6.7,13.8,3.0,17.8,3.0,10.1,3.6,4.9,4.1,0.7,2.1,30.1,13.2,3.7,2.9,3.5,2.9,0.0,1.2,5.0,3.3,0.1,0.2,0.6329,0.8734,0.962,0.6203,0.7975,3.8861,0.9177,0.2848,0.2278,0.1962,0.5949,0.7152,2.0189,0.3228,0.9177,0.9177,0.9177,0.557,0.2848,0.0,0.7089,0.2532,1.8039,0.2405,8.6266,0.6709,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,6226,94,49,68,70,640,169,50,40,0,13,25,39,173,113,0,13,6.4,3.5,2.1,2.1,20.2,4.9,1.6,1.2,0.0,1.2,0.8,1.2,5.5,3.3,0.0,1.2
56,Wyoming,WY,56021,Laramie County,56021001100,Census Tract 11; Laramie County; Wyoming,4.814885763204,2836,442,792,180,773,183,405,201,73,48,313,132,38,48,97,73,0,13,873,186,129,96,105,94,22,62,911,587,0,18,18,27,0,18,37,61,565,6,17.8,8.1,11.8,8.7,40.5,14.1,3.5,4.4,5.8,4.3,0.0,1.3,30.8,3.7,7.7,5.3,13.6,11.7,0.9,2.4,32.1,20.1,0.0,2.3,2.3,3.4,0.0,2.3,4.8,7.6,19.9,3.1,0.5127,0.9747,0.9494,0.2532,0.1203,2.8103,0.6203,0.0,0.9557,0.0823,0.9684,0.7595,2.7659,0.6772,0.943,0.943,0.943,0.0,0.2152,0.0,0.6709,0.981,1.8671,0.2785,8.3863,0.6139,0,1,1,0,0,2,0,1,0,1,0,2,1,1,0,0,0,0,1,1,6,4153,0,13,166,75,447,248,45,62,28,36,0,13,224,114,1,3,0.0,4.7,5.9,2.9,15.8,8.0,1.6,2.1,1.0,1.3,0.0,1.3,7.9,3.7,0.0,0.1
56,Wyoming,WY,56021,Laramie County,56021001200,Census Tract 12; Laramie County; Wyoming,2.56847019562,4799,837,2330,225,2141,267,440,407,47,44,393,149,66,69,30,34,1401,277,980,436,549,158,109,86,0,52,653,1168,211,116,13,22,9,23,46,60,5,8,9.2,8.3,2.1,2.1,18.4,6.6,1.8,1.9,0.6,0.7,29.2,6.9,20.4,6.2,11.4,4.1,5.1,4.0,0.0,1.1,13.6,24.2,9.1,4.9,0.6,0.9,0.4,1.1,2.1,2.8,0.1,0.2,0.1582,0.3165,0.3797,0.0633,0.0,0.9177,0.0316,0.9177,0.3354,0.3038,0.6203,0.0,2.1772,0.4051,0.4367,0.4367,0.4367,0.7911,0.1203,0.3101,0.3734,0.2532,1.8481,0.2595,5.3797,0.1392,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5566,122,82,80,80,222,155,138,149,2,4,0,13,202,119,9,49,5.7,3.8,1.7,1.7,4.6,3.2,2.9,3.0,0.0,0.1,0.0,0.8,4.2,2.6,0.2,1.0
